Year,Type,Product group,Producer,Code,Volume,Cost per unit,Price per unit
2013,Convenience stores,Alcohol,North Cascade,|45/20/02|,1908,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/03|,2112,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/04|,2112,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/05|,2016,5,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/06|,1992,5,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/07|,1980,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/08|,1896,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/09|,2076,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/10|,2136,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/11|,2028,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/12|,2076,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/13|,1944,5,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/14|,2052,5,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/15|,2016,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/16|,1884,5,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/17|,1944,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/18|,1992,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/19|,1908,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/20|,2040,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/21|,2088,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/22|,1980,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/23|,2112,5,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/24|,1812,5,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/25|,1980,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/26|,1956,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/27|,2100,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/28|,2004,5,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/29|,1860,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/30|,1944,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/31|,1824,5,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/32|,2100,5,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/33|,2004,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/34|,2052,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/36|,1848,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/37|,2064,5,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/38|,1992,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/39|,1824,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/40|,1812,5,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/41|,2028,5,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/42|,2160,5,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/43|,1920,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/45|,1824,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/46|,1932,5,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/47|,2040,5,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/48|,2100,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/49|,1992,5,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/50|,1824,5,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/51|,1980,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/52|,1896,5,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/53|,2124,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/54|,2028,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/55|,2160,5,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/56|,2076,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/57|,2088,5,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/58|,1920,5,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/59|,1896,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/60|,1992,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/61|,1836,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/62|,1920,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/63|,2100,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/64|,2016,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/65|,2076,5,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/66|,1944,5,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/67|,1980,5,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/68|,2076,5,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/69|,2148,5,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/70|,1800,5,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/71|,2136,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/72|,1896,5,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/73|,1896,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/74|,2064,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/75|,2124,5,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/76|,1800,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/77|,1956,5,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/78|,2100,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/79|,1956,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/80|,2052,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/81|,1920,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/82|,2004,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/21/01|,1920,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/21/40|,1800,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/50/49|,1896,4,7
2013,Convenience stores,Alcohol,North Cascade,|50/01/01|,1920,4,6
2013,Convenience stores,Alcohol,North Cascade,|50/01/03|,2160,4,6
2013,Convenience stores,Alcohol,North Cascade,|50/01/05|,1992,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/01/101|,1872,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/01/102|,1968,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/01/103|,1944,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/02/101|,2136,5,6
2013,Convenience stores,Alcohol,North Cascade,|45/02/102|,1968,5,6
2013,Convenience stores,Alcohol,North Cascade,|45/02/103|,1980,5,6
2013,Convenience stores,Alcohol,North Cascade,|45/03/101|,1908,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/03/103|,1944,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/03/104|,2148,5,6
2013,Convenience stores,Alcohol,North Cascade,|45/04/101|,1800,5,7
2013,Convenience stores,Alcohol,North Cascade,|45/04/102|,1848,5,6
2013,Convenience stores,Alcohol,North Cascade,|45/04/103|,1860,5,7
2013,Convenience stores,Alcohol,North Cascade,|45/04/112|,1980,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/06/101|,1968,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/06/103|,2028,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/07/108|,1800,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/07/110|,1908,5,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/101|,2004,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/102|,2100,5,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/103|,2016,5,6
2013,Convenience stores,Alcohol,North Cascade,|45/04/881|,2088,5,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/901|,1992,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/911|,1944,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/921|,2160,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/931|,1896,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/941|,2136,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/950|,1848,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/951|,2004,4,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/952|,1968,5,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/953|,2064,4,6
2013,Convenience stores,Alcohol,North Cascade,|45/20/954|,1932,5,7
2013,Convenience stores,Alcohol,North Cascade,|45/20/955|,1896,5,7
2013,Convenience stores,Fresh salads,Earthbound,|99/04/01|,1164,2.57,3.86
2013,Convenience stores,Fresh salads,Earthbound,|99/04/02|,780,2.61,3.56
2013,Convenience stores,Fresh salads,Earthbound,|99/04/03|,852,2.16,3.55
2013,Convenience stores,Fresh salads,Earthbound,|99/04/04|,984,2.8,3.43
2013,Convenience stores,Fresh salads,Earthbound,|99/04/05|,600,2.77,3.93
2013,Convenience stores,Fresh salads,Earthbound,|99/04/06|,960,2.85,3.67
2013,Convenience stores,Fresh salads,Earthbound,|99/04/07|,648,2.37,3.84
2013,Convenience stores,Fresh salads,Earthbound,|99/04/08|,924,2.22,3.73
2013,Convenience stores,Fresh salads,Earthbound,|99/04/09|,672,2.61,3.65
2013,Convenience stores,Fresh salads,Earthbound,|99/05/58|,1128,2.69,3.93
2013,Convenience stores,Fresh salads,Earthbound,|99/05/67|,1032,2.36,3.37
2013,Convenience stores,Fresh salads,Earthbound,|99/05/102|,732,2.64,3.74
2013,Convenience stores,Fresh salads,Earthbound,|125/02/02|,636,2.41,3.87
2013,Convenience stores,Fresh salads,Earthbound,|125/06/01|,624,2.72,3.29
2013,Convenience stores,Fresh salads,Fresh express,|52/00/00|,1080,2.34,3.83
2013,Convenience stores,Fresh salads,Fresh express,|52/00/01|,1200,2.28,3.52
2013,Convenience stores,Fresh salads,Fresh express,|52/00/02|,996,2.73,3.42
2013,Convenience stores,Fresh salads,Fresh express,|52/00/09|,948,2.78,3.27
2013,Convenience stores,Fresh salads,Fresh express,|52/00/10|,900,2.38,3.35
2013,Convenience stores,Fresh salads,Fresh express,|52/00/13|,684,2.46,3.55
2013,Convenience stores,Fresh salads,Fresh express,|52/00/14|,720,2.23,3.51
2013,Convenience stores,Fresh salads,Fresh express,|52/00/16|,912,2.72,3.75
2013,Convenience stores,Fresh salads,Fresh express,|52/00/17|,708,2.27,3.86
2013,Convenience stores,Fresh salads,Fresh express,|52/00/18|,1152,2.91,3.68
2013,Convenience stores,Fresh salads,Fresh express,|52/00/19|,696,2.59,3.3
2013,Convenience stores,Fresh salads,Fresh express,|52/00/21|,1104,2.56,3.63
2013,Convenience stores,Fresh salads,Fresh express,|52/00/22|,1092,2.81,3.74
2013,Convenience stores,Fresh salads,Fresh express,|52/00/23|,888,2.88,3.52
2013,Convenience stores,Fresh salads,Fresh express,|52/00/24|,708,2.58,3.42
2013,Convenience stores,Fresh salads,Fresh express,|52/00/25|,924,2.47,3.51
2013,Convenience stores,Fresh salads,Fresh express,|52/00/27|,924,2.36,3.71
2013,Convenience stores,Fresh salads,Fresh express,|52/00/28|,876,2.08,3.78
2013,Convenience stores,Fresh salads,Fresh express,|52/00/29|,636,2,3.64
2013,Convenience stores,Fresh salads,Fresh express,|52/00/30|,780,2.03,3.6
2013,Convenience stores,Fresh salads,Fresh express,|52/00/31|,744,3,3.93
2013,Convenience stores,Fresh salads,Fresh express,|52/00/33|,876,2.81,3.7
2013,Convenience stores,Fresh salads,Fresh express,|52/00/34|,792,2.85,3.72
2013,Convenience stores,Fresh salads,Fresh express,|52/00/35|,612,2.28,3.72
2013,Convenience stores,Fresh salads,Fresh express,|52/00/48|,1176,2.37,3.39
2013,Convenience stores,Fresh salads,Fresh express,|52/00/52|,1056,2.17,3.68
2013,Convenience stores,Fresh salads,Fresh express,|52/00/53|,684,2.41,3.22
2013,Convenience stores,Fresh salads,Fresh express,|52/00/60|,1152,2.78,3.78
2013,Convenience stores,Fresh salads,Fresh express,|52/00/61|,840,3,3.64
2013,Convenience stores,Fresh salads,Fresh express,|52/00/62|,828,2.55,3.49
2013,Convenience stores,Fresh salads,Fresh express,|52/00/63|,792,2.32,3.32
2013,Convenience stores,Fresh salads,Fresh express,|52/00/64|,1200,2.96,3.9
2013,Convenience stores,Fresh salads,Fresh express,|52/00/65|,1092,2.74,3.43
2013,Convenience stores,Fresh salads,Fresh express,|52/00/80|,1092,2.86,3.47
2013,Convenience stores,Fresh salads,Fresh express,|52/00/81|,684,2.68,3.27
2013,Convenience stores,Fresh salads,Fresh express,|52/00/82|,1128,2.31,3.51
2013,Convenience stores,Fresh salads,Fresh express,|52/00/83|,1164,2.76,3.85
2013,Convenience stores,Fresh salads,Fresh express,|52/00/85|,996,2.57,4
2013,Convenience stores,Fresh salads,Fresh express,|52/00/88|,972,2.05,3.49
2013,Convenience stores,Fresh salads,Fresh express,|52/00/89|,600,2.54,3.28
2013,Convenience stores,Fresh salads,Fresh express,|52/00/90|,648,2,3.32
2013,Convenience stores,Fresh salads,Fresh express,|52/00/91|,960,2.12,3.29
2013,Convenience stores,Fresh salads,Fresh express,|52/00/92|,1104,2.75,3.5
2013,Convenience stores,Fresh salads,Fresh express,|52/00/93|,936,2.41,3.28
2013,Convenience stores,Fresh salads,Fresh express,|52/00/94|,696,2.87,3.46
2013,Convenience stores,Fresh salads,Fresh express,|52/00/95|,672,2.88,3.81
2013,Convenience stores,Meat,Green lamb,|70/00/00|,540,6.026666667,7.713333333
2013,Convenience stores,Meat,Green lamb,|70/00/01|,576,6.633333333,8.073333333
2013,Convenience stores,Meat,Green lamb,|70/00/02|,576,6.253333333,7.62
2013,Convenience stores,Meat,Green lamb,|70/00/03|,444,6.32,8.44
2013,Convenience stores,Meat,Green lamb,|70/00/04|,612,6.16,8.06
2013,Convenience stores,Meat,Green lamb,|70/00/05|,420,5.773333333,7.98
2013,Convenience stores,Meat,Green lamb,|70/00/06|,480,5.8,8.14
2013,Convenience stores,Meat,Green lamb,|70/00/07|,564,6.06,8.54
2013,Convenience stores,Meat,Green lamb,|70/00/08|,612,5.28,8.313333333
2013,Convenience stores,Meat,Green lamb,|70/00/09|,540,5.62,8.166666667
2013,Convenience stores,Meat,Green lamb,|70/00/11|,420,5.646666667,8.48
2013,Convenience stores,Meat,Green lamb,|70/00/12|,528,6.653333333,8.3
2013,Convenience stores,Meat,Green lamb,|70/00/13|,480,6.06,8.586666667
2013,Convenience stores,Meat,Green lamb,|70/00/14|,468,6.546666667,8.066666667
2013,Convenience stores,Meat,Green lamb,|70/00/15|,420,5.92,7.733333333
2013,Convenience stores,Meat,Green lamb,|70/00/16|,576,6.153333333,7.34
2013,Convenience stores,Meat,Green lamb,|70/00/17|,504,6.366666667,8.4
2013,Convenience stores,Meat,Green lamb,|70/00/18|,444,5.82,7.753333333
2013,Convenience stores,Meat,Green lamb,|70/00/19|,636,6.56,7.666666667
2013,Convenience stores,Meat,Green lamb,|70/00/20|,516,5.98,8.526666667
2013,Convenience stores,Meat,Green lamb,|70/01/01|,480,5.98,7.366666667
2013,Convenience stores,Meat,Green lamb,|70/01/04|,444,5.4,8.32
2013,Convenience stores,Meat,Green lamb,|70/01/05|,528,6.513333333,8.073333333
2013,Convenience stores,Meat,Green lamb,|70/01/12|,600,5.846666667,7.986666667
2013,Convenience stores,Meat,Green lamb,|70/01/13|,516,5.36,7.673333333
2013,Convenience stores,Meat,Green lamb,|70/01/14|,624,5.793333333,8.233333333
2013,Convenience stores,Meat,Green lamb,|70/02/01|,408,6.113333333,8.38
2013,Convenience stores,Meat,Green lamb,|70/02/02|,444,5.706666667,8.226666667
2013,Convenience stores,Meat,Green lamb,|70/02/03|,528,6,7.746666667
2013,Convenience stores,Meat,Green lamb,|70/02/04|,588,5.446666667,7.786666667
2013,Convenience stores,Meat,Green lamb,|70/02/05|,576,5.746666667,8.226666667
2013,Convenience stores,Meat,Green lamb,|70/02/06|,480,6.48,7.513333333
2013,Convenience stores,Meat,Green lamb,|70/02/07|,552,5.806666667,7.753333333
2013,Convenience stores,Meat,Green lamb,|70/02/08|,492,6.36,8.113333333
2013,Convenience stores,Meat,Green lamb,|70/02/09|,432,6.186666667,7.906666667
2013,Convenience stores,Meat,Green lamb,|70/02/10|,420,5.68,7.413333333
2013,Convenience stores,Meat,Green lamb,|70/03/01|,588,6.426666667,7.953333333
2013,Convenience stores,Meat,Green lamb,|70/03/02|,540,5.686666667,8.4
2013,Convenience stores,Meat,Green lamb,|70/03/03|,624,6.08,8.246666667
2013,Convenience stores,Meat,Green lamb,|70/03/04|,636,6.193333333,8.186666667
2013,Convenience stores,Meat,Green lamb,|70/03/05|,504,5.746666667,7.686666667
2013,Convenience stores,Meat,Green lamb,|70/03/06|,564,6.3,7.72
2013,Convenience stores,Meat,Green lamb,|70/03/07|,612,5.346666667,7.58
2013,Convenience stores,Meat,Green lamb,|70/03/08|,516,5.286666667,8.233333333
2013,Convenience stores,Meat,Green lamb,|70/03/09|,636,5.473333333,7.74
2013,Convenience stores,Meat,Green lamb,|70/03/10|,612,5.473333333,7.606666667
2013,Convenience stores,Meat,Green lamb,|70/03/11|,564,6.013333333,8.546666667
2013,Convenience stores,Meat,Green lamb,|70/03/12|,612,6.086666667,7.986666667
2013,Convenience stores,Meat,Green lamb,|70/03/17|,552,6.353333333,8.54
2013,Convenience stores,Meat,Green lamb,|70/04/18|,588,5.266666667,8.546666667
2013,Convenience stores,Meat,Green lamb,|70/04/19|,444,6.346666667,8.213333333
2013,Convenience stores,Beverages,Red Bull,|42/01/01|,108,1,1.22
2013,Convenience stores,Beverages,Red Bull,|42/01/02|,216,1.2,1.25
2013,Convenience stores,Beverages,Red Bull,|42/01/03|,96,1.09,1.33
2013,Convenience stores,Beverages,Red Bull,|42/01/04|,204,1.16,1.32
2013,Convenience stores,Beverages,Red Bull,|42/01/05|,72,1.14,1.29
2013,Convenience stores,Beverages,San Pellegrino,|21/00/01|,216,1.13,1.23
2013,Convenience stores,Beverages,San Pellegrino,|21/00/02|,192,1.08,1.27
2013,Convenience stores,Beverages,San Pellegrino,|21/00/03|,192,1.07,1.21
2013,Convenience stores,Beverages,San Pellegrino,|21/00/04|,216,1.09,1.33
2013,Convenience stores,Beverages,San Pellegrino,|21/00/11|,108,1.16,1.29
2013,Convenience stores,Beverages,San Pellegrino,|21/00/12|,192,1.17,1.31
2013,Convenience stores,Beverages,San Pellegrino,|21/00/13|,228,1.07,1.22
2013,Convenience stores,Beverages,San Pellegrino,|21/00/14|,192,1.09,1.21
2013,Convenience stores,Beverages,San Pellegrino,|21/00/15|,96,1.08,1.24
2013,Convenience stores,Beverages,San Pellegrino,|21/00/16|,168,1.14,1.22
2013,Convenience stores,Beverages,San Pellegrino,|21/00/17|,132,1.16,1.23
2013,Convenience stores,Beverages,San Pellegrino,|21/00/18|,168,1.1,1.24
2013,Convenience stores,Beverages,San Pellegrino,|21/00/19|,120,1.19,1.4
2013,Convenience stores,Beverages,San Pellegrino,|21/00/20|,144,1.13,1.37
2013,Convenience stores,Beverages,San Pellegrino,|21/00/30|,72,1,1.3
2013,Convenience stores,Beverages,San Pellegrino,|21/00/31|,168,1.08,1.33
2013,Convenience stores,Beverages,San Pellegrino,|21/00/32|,180,1.16,1.27
2013,Convenience stores,Beverages,San Pellegrino,|21/00/33|,72,1.09,1.32
2013,Convenience stores,Beverages,San Pellegrino,|21/00/34|,96,1.14,1.2
2013,Convenience stores,Beverages,San Pellegrino,|21/00/40|,84,1.03,1.31
2013,Convenience stores,Beverages,San Pellegrino,|21/00/50|,120,1.01,1.34
2013,Convenience stores,Beverages,San Pellegrino,|21/00/51|,216,1.11,1.28
2013,Convenience stores,Beverages,San Pellegrino,|21/00/52|,192,1,1.28
2013,Convenience stores,Beverages,San Pellegrino,|21/00/53|,96,1.02,1.3
2013,Convenience stores,Beverages,San Pellegrino,|21/00/54|,108,1.09,1.37
2013,Convenience stores,Beverages,San Pellegrino,|21/00/55|,60,1.07,1.35
2013,Convenience stores,Beverages,San Pellegrino,|21/00/60|,120,1.12,1.36
2013,Convenience stores,Beverages,San Pellegrino,|21/00/61|,192,1.03,1.22
2013,Convenience stores,Beverages,San Pellegrino,|21/00/62|,180,1.06,1.35
2013,Convenience stores,Beverages,San Pellegrino,|21/00/63|,180,1.13,1.39
2013,Convenience stores,Beverages,San Pellegrino,|21/00/64|,96,1.16,1.21
2013,Convenience stores,Beverages,San Pellegrino,|21/00/65|,96,1.06,1.2
2013,Convenience stores,Beverages,San Pellegrino,|21/00/71|,84,1.2,1.24
2013,Convenience stores,Beverages,San Pellegrino,|21/00/72|,144,1,1.36
2013,Convenience stores,Beverages,San Pellegrino,|21/00/73|,120,1.17,1.27
2013,Convenience stores,Beverages,San Pellegrino,|21/00/74|,108,1.19,1.32
2013,Convenience stores,Beverages,San Pellegrino,|21/00/81|,72,1.08,1.31
2013,Convenience stores,Beverages,San Pellegrino,|21/00/82|,168,1.12,1.36
2013,Convenience stores,Beverages,San Pellegrino,|21/00/83|,192,1.15,1.2
2013,Convenience stores,Beverages,San Pellegrino,|21/00/84|,228,1.01,1.24
2013,Convenience stores,Beverages,San Pellegrino,|21/00/85|,108,1.17,1.36
2013,Convenience stores,Beverages,San Pellegrino,|21/00/86|,96,1.14,1.31
2013,Convenience stores,Beverages,San Pellegrino,|21/00/87|,108,1.14,1.24
2013,Convenience stores,Beverages,San Pellegrino,|21/00/88|,108,1.03,1.31
2013,Convenience stores,Beverages,San Pellegrino,|21/00/89|,168,1.17,1.31
2013,Convenience stores,Beverages,San Pellegrino,|21/00/90|,204,1.03,1.37
2013,Convenience stores,Beverages,San Pellegrino,|21/00/91|,72,1.2,1.23
2013,Convenience stores,Beverages,San Pellegrino,|21/00/92|,96,1.03,1.36
2013,Convenience stores,Beverages,San Pellegrino,|21/00/93|,84,1.13,1.28
2013,Convenience stores,Beverages,San Pellegrino,|21/00/94|,60,1.12,1.35
2013,Convenience stores,Beverages,San Pellegrino,|21/00/95|,228,1.11,1.36
2013,Convenience stores,Beverages,San Pellegrino,|21/00/96|,216,1.07,1.38
2013,Convenience stores,Beverages,San Pellegrino,|21/01/01|,60,1.14,1.33
2013,Convenience stores,Beverages,San Pellegrino,|21/01/02|,144,1.1,1.36
2013,Convenience stores,Beverages,San Pellegrino,|21/01/03|,96,1.06,1.37
2013,Convenience stores,Beverages,San Pellegrino,|21/01/04|,144,1,1.3
2013,Convenience stores,Beverages,San Pellegrino,|21/01/05|,84,1.15,1.39
2013,Convenience stores,Beverages,San Pellegrino,|21/01/06|,120,1.15,1.25
2013,Convenience stores,Beverages,San Pellegrino,|21/01/07|,156,1.06,1.31
2013,Convenience stores,Beverages,San Pellegrino,|21/01/08|,180,1.18,1.38
